DateTime,Holiday,HolidayFlag,DayOfWeek,WeekOfYear,Day,Month,Year,PeriodOfDay,ForecastWindProduction,SystemLoadEA,SMPEA,ORKTemperature,ORKWindspeed,CO2Intensity,ActualWindProduction,SystemLoadEP2,SMPEP2
14-08-2012 06:30,None,0,1,33,14,8,2012,13,142.27,2822.83,46.77,14,7.4,393.16,177,2777.05,46.34
14-08-2012 07:00,None,0,1,33,14,8,2012,14,139.27,3095.87,46.86,14,5.6,376.64,176,3117.31,47.08
14-08-2012 07:30,None,0,1,33,14,8,2012,15,142.83,3407.78,50.89,14,7.4,392.36,175,3433.95,50.89
14-08-2012 08:00,None,0,1,33,14,8,2012,16,144.92,3696.06,51.06,14,9.3,387.54,163,3779.42,51.06
14-08-2012 08:30,None,0,1,33,14,8,2012,17,143.19,3987.37,55.32,15,11.1,376.11,152,4003.1,51.06
14-08-2012 09:00,None,0,1,33,14,8,2012,18,142.67,4169.35,57.43,15,11.1,378.71,158,4182.53,94.05
14-08-2012 09:30,None,0,1,33,14,8,2012,19,146.35,4293.12,57.43,16,11.1,379.36,157,4282.09,95.67
14-08-2012 10:00,None,0,1,33,14,8,2012,20,151.4,4362.22,58.16,16,13,383.45,173,4177.2,94.05
14-08-2012 10:30,None,0,1,33,14,8,2012,21,150.08,4426.82,58.16,17,13,368.91,163,3955.7,93.3
14-08-2012 11:00,None,0,1,33,14,8,2012,22,151.16,4474.93,58.16,16,14.8,355.44,168,3908.74,91.06
14-08-2012 11:30,None,0,1,33,14,8,2012,23,150.66,4506.29,202.55,18,22.2,345.99,251,3919.2,93.3
14-08-2012 12:00,None,0,1,33,14,8,2012,24,150.63,4508.35,202.55,18,18.5,354.66,280,3946.64,91.06
14-08-2012 12:30,None,0,1,33,14,8,2012,25,150.93,4522.22,202.55,17,22.2,357.41,280,3970.82,91.06
14-08-2012 13:00,None,0,1,33,14,8,2012,26,151.63,4533.14,202.53,17,18.5,359.35,308,3905.34,89.32
14-08-2012 13:30,None,0,1,33,14,8,2012,27,156.13,4434.5,58.14,18,18.5,358.85,319,3821.98,89.32
14-08-2012 14:00,None,0,1,33,14,8,2012,28,161.75,4412.96,58.14,18,20.4,360.11,317,3818.73,89.32
14-08-2012 14:30,None,0,1,33,14,8,2012,29,168.18,4369.29,58.14,18,18.5,356.2,313,3848.93,89.32
14-08-2012 15:00,None,0,1,33,14,8,2012,30,175.6,4338.12,57.38,17,20.4,362.64,338,4058.41,93.3
14-08-2012 15:30,None,0,1,33,14,8,2012,31,183.55,4358.35,57.38,16,25.9,394.49,330,4246.08,93.3
14-08-2012 16:00,None,0,1,33,14,8,2012,32,193.01,4374.53,58.14,17,16.7,387.18,323,4310.14,94.05
14-08-2012 16:30,None,0,1,33,14,8,2012,33,186.84,4416.68,58.14,17,18.5,390.4,301,4385.1,94.07
14-08-2012 17:00,None,0,1,33,14,8,2012,34,181.65,4516.07,58.14,17,22.2,398.93,260,4445.34,96.41
14-08-2012 17:30,None,0,1,33,14,8,2012,35,177.64,4539.05,58.14,17,22.2,397.95,262,4449.37,96.07
14-08-2012 18:00,None,0,1,33,14,8,2012,36,175.13,4492.4,58.17,17,22.2,400.31,228,4314.72,94.07
14-08-2012 18:30,None,0,1,33,14,8,2012,37,173.99,4347.71,58.17,16,20.4,402.87,229,4167.81,51.82
14-08-2012 19:00,None,0,1,33,14,8,2012,38,198.82,4206.05,57.45,17,22.2,421.3,204,4015.52,51.06
14-08-2012 19:30,None,0,1,33,14,8,2012,39,209.7,4088.33,57.48,17,22.2,411.47,248,3890.67,51.06
14-08-2012 20:00,None,0,1,33,14,8,2012,40,220.85,3988.69,57.48,16,18.5,421.68,200,3832.12,51.06
14-08-2012 20:30,None,0,1,33,14,8,2012,41,232.81,3917.03,57.5,16,18.5,421.09,236,3831.86,51.06
14-08-2012 21:00,None,0,1,33,14,8,2012,42,247.32,3952.93,57.5,16,20.4,417.11,224,3976.7,51.06
14-08-2012 21:30,None,0,1,33,14,8,2012,43,260.88,4136.95,57.5,15,24.1,414.33,287,3965.95,51.06
14-08-2012 22:00,None,0,1,33,14,8,2012,44,276.17,4134.73,57.5,15,18.5,415.95,353,3789.91,49.07
14-08-2012 22:30,None,0,1,33,14,8,2012,45,297.99,3927.61,55.32,15,20.4,416.56,388,3544.49,47.29
14-08-2012 23:00,None,0,1,33,14,8,2012,46,321.45,3679.61,51.06,16,25.9,436.64,438,3315.87,47.12
14-08-2012 23:30,None,0,1,33,14,8,2012,47,346.12,3437.99,48.83,16,25.9,432.46,492,3057.72,47.06
15-08-2012 00:00,None,0,2,33,15,8,2012,0,371.95,3186.7,46.77,16,33.3,440.42,483,2937.98,47.01
15-08-2012 00:30,None,0,2,33,15,8,2012,1,398.12,3025.92,46.35,16,35.2,418.7,532,2762.27,44.93
15-08-2012 01:00,None,0,2,33,15,8,2012,2,424.37,2892,44.93,16,31.5,381.02,633,2559.82,43.83
15-08-2012 01:30,None,0,2,33,15,8,2012,3,479.58,2762.73,44.93,16,29.6,352.77,697,2417.89,40.22
15-08-2012 02:00,None,0,2,33,15,8,2012,4,538.8,2689.73,44.29,16,31.5,346.24,698,2352.99,37.65
15-08-2012 02:30,None,0,2,33,15,8,2012,5,601.65,2624.1,43.65,16,29.6,374.46,642,2304.68,37.65
15-08-2012 03:00,None,0,2,33,15,8,2012,6,666.78,2594.91,43.04,16,29.6,362.04,608,2258.88,36.29
15-08-2012 03:30,None,0,2,33,15,8,2012,7,733.34,2567.7,43.04,16,25.9,366.35,572,2230.3,35.62
15-08-2012 04:00,None,0,2,33,15,8,2012,8,801.18,2565.82,40.6,16,27.8,368.94,545,2213.52,31.56
15-08-2012 04:30,None,0,2,33,15,8,2012,9,890.44,2575.09,40.6,16,31.5,359.41,584,2217.34,31.58
15-08-2012 05:00,None,0,2,33,15,8,2012,10,970.21,2594.3,43.65,17,37,375.01,608,2245.34,31.6
15-08-2012 05:30,None,0,2,33,15,8,2012,11,1036.41,2619.56,43.65,?,?,353.46,715,2256.47,25.46
15-08-2012 06:00,None,0,2,33,15,8,2012,12,1085.57,2658.71,44.31,17,35.2,344.43,721,2368.93,35.61
15-08-2012 06:30,None,0,2,33,15,8,2012,13,1119.64,2823.67,44.72,16,31.5,336.89,790,2512,37.72
15-08-2012 07:00,None,0,2,33,15,8,2012,14,1147.65,3112.52,47.04,16,42.6,312.39,1009,2835.97,44.39
15-08-2012 07:30,None,0,2,33,15,8,2012,15,1189.04,3422.18,47.35,16,37,309.94,1234,3094.58,44.72
15-08-2012 08:00,None,0,2,33,15,8,2012,16,1228.11,3738.23,47.35,17,38.9,311.44,1269,3418.65,47.08
15-08-2012 08:30,None,0,2,33,15,8,2012,17,1263.91,4012.29,49.1,16,46.3,308.97,1279,3650.3,47.29
15-08-2012 09:00,None,0,2,33,15,8,2012,18,1295.57,4189.11,51.91,16,40.7,315.79,1270,3864.06,86.34
15-08-2012 09:30,None,0,2,33,15,8,2012,19,1321.07,4322.75,51.91,15,38.9,314.82,1304,3896.57,86.34
15-08-2012 10:00,None,0,2,33,15,8,2012,20,1337.83,4402.79,94.06,15,29.6,299.24,1300,3767.7,86.13
15-08-2012 10:30,None,0,2,33,15,8,2012,21,1349.04,4439.35,94.06,15,35.2,294.07,1218,3855.82,86.34
15-08-2012 11:00,None,0,2,33,15,8,2012,22,1353.04,4485.43,94.06,16,33.3,280.03,1236,3853.82,86.34
15-08-2012 11:30,None,0,2,33,15,8,2012,23,1355.24,4516.76,94.06,16,40.7,278.24,1249,3872.62,86.34
15-08-2012 12:00,None,0,2,33,15,8,2012,24,1352.96,4549.82,94.06,16,46.3,277.65,1193,3881.29,86.34
15-08-2012 12:30,None,0,2,33,15,8,2012,25,1346.98,4570.66,94.06,15,40.7,285.88,1282,3940.84,89.92
15-08-2012 13:00,None,0,2,33,15,8,2012,26,1336.88,4556.58,94.06,15,46.3,286.06,1275,3925.31,86.34
15-08-2012 13:30,None,0,2,33,15,8,2012,27,1363.02,4471,91.72,16,44.4,286.74,1285,3826.14,86.34
15-08-2012 14:00,None,0,2,33,15,8,2012,28,1380.51,4439.49,91.25,16,53.7,304.24,1261,3824.06,86.34
15-08-2012 14:30,None,0,2,33,15,8,2012,29,1387.56,4401.85,89.5,14,53.7,315.2,1158,3696.05,86.13
15-08-2012 15:00,None,0,2,33,15,8,2012,30,1385.09,4402.69,89.73,14,48.2,304.96,1083,3564.38,86.13
15-08-2012 15:30,None,0,2,33,15,8,2012,31,1373.43,4401.92,89.73,14,57.4,302.03,1121,3547.77,85.6
15-08-2012 16:00,None,0,2,33,15,8,2012,32,1353.13,4410.1,91.72,16,48.2,301.72,1192,3759.15,86.34
15-08-2012 16:30,None,0,2,33,15,8,2012,33,1359.03,4478.23,94.06,15,46.3,319.69,1237,3747.18,86.34
15-08-2012 17:00,None,0,2,33,15,8,2012,34,1358.85,4538.59,94.06,15,42.6,293.54,1226,3841.65,86.34
15-08-2012 17:30,None,0,2,33,15,8,2012,35,1352.76,4579.51,104.85,15,44.4,316.9,1204,3946.62,89.92
15-08-2012 18:00,None,0,2,33,15,8,2012,36,1338.97,4538.86,96.16,14,33.3,322.61,1177,4045.69,122.55
15-08-2012 18:30,None,0,2,33,15,8,2012,37,1320.55,4390.25,91.72,14,27.8,321.23,1199,3889.95,89.92
15-08-2012 19:00,None,0,2,33,15,8,2012,38,1192.3,4241.69,47.35,14,25.9,319.67,1193,3753.19,86.35
15-08-2012 19:30,None,0,2,33,15,8,2012,39,1221.6,4145.05,49.57,15,37,308.95,1213,3629.37,47.3
15-08-2012 20:00,None,0,2,33,15,8,2012,40,1244.7,4040.5,47.35,15,38.9,301.33,1169,3560.61,46.69
15-08-2012 20:30,None,0,2,33,15,8,2012,41,1244.7,3996.9,47.35,15,35.2,289.13,1204,3554.47,46.69
15-08-2012 21:00,None,0,2,33,15,8,2012,42,1246.4,4049.8,47.35,15,37,295.6,1189,3663.96,47.3
15-08-2012 21:30,None,0,2,33,15,8,2012,43,1250.8,4183.67,47.35,15,35.2,294.16,1205,3613.79,46.69
15-08-2012 22:00,None,0,2,33,15,8,2012,44,1255.1,4154.45,47.35,14,40.7,305.32,1214,3449.23,46.69
15-08-2012 22:30,None,0,2,33,15,8,2012,45,1254.3,3961.47,47.35,14,40.7,318,1185,3235.07,46.69
15-08-2012 23:00,None,0,2,33,15,8,2012,46,1253.8,3711.67,47.04,14,42.6,318.11,1196,3031.28,44.72
15-08-2012 23:30,None,0,2,33,15,8,2012,47,1252.1,3477.22,44.96,14,42.6,302.57,1133,2804.76,44.62
16-08-2012 00:00,None,0,3,33,16,8,2012,0,1249.8,3150.28,44.31,14,44.4,312.53,1127,2763.25,40.48
16-08-2012 00:30,None,0,3,33,16,8,2012,1,1245.4,2986.83,40.11,14,38.9,318.22,1061,2594.19,35.61
16-08-2012 01:00,None,0,3,33,16,8,2012,2,1241.6,2853.43,37.72,14,40.7,328.53,957,2330.14,35.61
16-08-2012 01:30,None,0,3,33,16,8,2012,3,1239.7,2730.2,35.62,14,33.3,333.74,909,2243.32,35.61
16-08-2012 02:00,None,0,3,33,16,8,2012,4,1235,2657.11,33.15,14,31.5,313.39,970,2195.87,35.61
16-08-2012 02:30,None,0,3,33,16,8,2012,5,1222.6,2597.31,33.15,14,31.5,310.8,946,2142.29,35.61
16-08-2012 03:00,None,0,3,33,16,8,2012,6,1208.3,2560.92,33.15,14,31.5,317.2,879,2131.81,35.61
16-08-2012 03:30,None,0,3,33,16,8,2012,7,1189.5,2537.45,33.15,14,31.5,322.54,849,2118.03,35.61
16-08-2012 04:00,None,0,3,33,16,8,2012,8,1170.9,2534.34,33.15,14,29.6,322.29,896,2113.47,35.61
16-08-2012 04:30,None,0,3,33,16,8,2012,9,1156.3,2543.5,33.15,14,33.3,324.86,894,2132.76,35.61
16-08-2012 05:00,None,0,3,33,16,8,2012,10,1140.2,2564.99,33.15,15,33.3,337.09,872,2172.1,35.61
16-08-2012 05:30,None,0,3,33,16,8,2012,11,1120.6,2586.22,34.23,?,?,338.73,916,2205.35,35.61
16-08-2012 06:00,None,0,3,33,16,8,2012,12,1102.5,2672.09,45.18,14,29.6,342.11,900,2316.66,43.57
16-08-2012 06:30,None,0,3,33,16,8,2012,13,1088.6,2847.82,46.25,14,29.6,383.72,918,2470.99,45.18
16-08-2012 07:00,None,0,3,33,16,8,2012,14,1074.5,3130.62,50.9,14,29.6,382.34,898,2826.11,46.74
16-08-2012 07:30,None,0,3,33,16,8,2012,15,1058.9,3458.98,50.9,15,29.6,387.63,926,3147.22,46.74
16-08-2012 08:00,None,0,3,33,16,8,2012,16,1044.7,3760.59,46.8,15,22.2,361.66,955,3479.72,46.5
16-08-2012 08:30,None,0,3,33,16,8,2012,17,1037.3,4049.42,47.1,14,24.1,368.66,939,3737.42,46.74
16-08-2012 09:00,None,0,3,33,16,8,2012,18,1032.5,4240.3,47.1,15,24.1,362.62,918,3938.69,46.74
16-08-2012 09:30,None,0,3,33,16,8,2012,19,1033.7,4378.75,49.62,15,25.9,358.76,916,4039.79,48.79
16-08-2012 10:00,None,0,3,33,16,8,2012,20,1034.3,4452.32,82.41,15,24.1,350.98,927,4070.22,49.25
16-08-2012 10:30,None,0,3,33,16,8,2012,21,1028.5,4488.53,82.41,16,27.8,351.37,927,4116.71,57.87
16-08-2012 11:00,None,0,3,33,16,8,2012,22,1023.9,4516.49,82.41,16,31.5,353.16,916,4156.15,57.88
16-08-2012 11:30,None,0,3,33,16,8,2012,23,1017.6,4545.04,84.47,16,22.2,354.84,930,4173.83,57.88
16-08-2012 12:00,None,0,3,33,16,8,2012,24,1010.3,4554.15,84.93,16,25.9,354.62,919,4229.76,60.39
16-08-2012 12:30,None,0,3,33,16,8,2012,25,997.7,4576.34,84.93,16,25.9,357.22,853,4272.98,63.32
16-08-2012 13:00,None,0,3,33,16,8,2012,26,983.9,4572.32,86.64,16,20.4,362.26,787,4222.16,60.39
16-08-2012 13:30,None,0,3,33,16,8,2012,27,964.5,4487.74,84.93,16,24.1,356.37,815,4143.81,59.93
16-08-2012 14:00,None,0,3,33,16,8,2012,28,943.5,4460.14,84.93,17,25.9,371.16,717,4144.03,60.39
16-08-2012 14:30,None,0,3,33,16,8,2012,29,918.8,4402.83,84.47,16,24.1,378.07,684,4122.54,63.12
16-08-2012 15:00,None,0,3,33,16,8,2012,30,891.4,4417.79,84.93,15,22.2,383.91,575,4105.26,62.81
16-08-2012 15:30,None,0,3,33,16,8,2012,31,858.8,4411.96,84.93,15,18.5,380.95,586,4135.94,64.84
16-08-2012 16:00,None,0,3,33,16,8,2012,32,825.6,4425.81,86.64,15,18.5,380.75,566,4177.81,68.27
16-08-2012 16:30,None,0,3,33,16,8,2012,33,792,4478.81,86.64,14,13,375.79,575,4276.08,73.7
16-08-2012 17:00,None,0,3,33,16,8,2012,34,760.5,4535.83,109.45,14,13,362.94,531,4339.43,73.7
16-08-2012 17:30,None,0,3,33,16,8,2012,35,733.1,4566.96,103.51,14,11.1,362.28,479,4388.57,201.48
16-08-2012 18:00,None,0,3,33,16,8,2012,36,712.3,4530.34,86.64,15,27.8,362.11,440,4355.46,201.48
16-08-2012 18:30,None,0,3,33,16,8,2012,37,708.3,4394.67,86.64,15,27.8,367.11,356,4284.13,201.48
16-08-2012 19:00,None,0,3,33,16,8,2012,38,754.6,4275.31,84.47,15,29.6,365.39,378,4180.22,73.7
16-08-2012 19:30,None,0,3,33,16,8,2012,39,742.2,4167.02,82.41,15,27.8,370.6,430,4071.2,68.18
16-08-2012 20:00,None,0,3,33,16,8,2012,40,722.6,4070.11,82.35,15,27.8,388.83,449,4035.17,65.15
16-08-2012 20:30,None,0,3,33,16,8,2012,41,683.7,4052.2,82.11,15,24.1,379.71,466,4080.93,67.69
16-08-2012 21:00,None,0,3,33,16,8,2012,42,645.4,4052.91,82.35,15,22.2,379.92,482,4140.4,68.16
16-08-2012 21:30,None,0,3,33,16,8,2012,43,612.5,4218.03,82.41,15,20.4,390.06,417,4043.44,63.75
16-08-2012 22:00,None,0,3,33,16,8,2012,44,580.9,4124.21,82.41,15,18.5,413.25,379,3843.65,59.71
16-08-2012 22:30,None,0,3,33,16,8,2012,45,553.6,3922.22,82.11,15,16.7,418.27,379,3609.69,57.23
16-08-2012 23:00,None,0,3,33,16,8,2012,46,528.3,3679.78,82.11,15,14.8,423.02,371,3372.35,56.32
16-08-2012 23:30,None,0,3,33,16,8,2012,47,507.6,3425.19,80.75,16,11.1,425.06,386,3122.09,56.3
17-08-2012 00:00,None,0,4,33,17,8,2012,0,485.9,3307.13,80.49,16,9.3,456.92,305,2986.7,55.19
17-08-2012 00:30,None,0,4,33,17,8,2012,1,460.6,3126.78,80.32,16,11.1,464.99,296,2832.2,54.56
17-08-2012 01:00,None,0,4,33,17,8,2012,2,436.1,2968.42,78.87,16,9.3,477.53,324,2618.4,48.78
17-08-2012 01:30,None,0,4,33,17,8,2012,3,412,2839.18,75.65,15,13,470.65,333,2517.02,47.07
17-08-2012 02:00,None,0,4,33,17,8,2012,4,388.2,2765.55,75.65,15,9.3,464.04,324,2465.21,47.07
17-08-2012 02:30,None,0,4,33,17,8,2012,5,367.1,2693.82,72.24,15,11.1,448.15,328,2427.07,47.07
17-08-2012 03:00,None,0,4,33,17,8,2012,6,345,2636.43,71.24,15,13,460.27,301,2408.95,47.07
17-08-2012 03:30,None,0,4,33,17,8,2012,7,323.1,2601.2,71.24,15,13,465.82,282,2418.09,47.07
17-08-2012 04:00,None,0,4,33,17,8,2012,8,301.9,2590.57,69.66,15,14.8,463.13,276,2423.99,47.07
17-08-2012 04:30,None,0,4,33,17,8,2012,9,283.4,2600.89,69.66,14,11.1,463.95,229,2436.34,48
17-08-2012 05:00,None,0,4,33,17,8,2012,10,264.9,2644.83,78.87,14,9.3,485.53,198,2515.81,54.56
17-08-2012 05:30,None,0,4,33,17,8,2012,11,249.9,2643.58,78.79,14,11.1,506.31,174,2570.03,54.7
17-08-2012 06:00,None,0,4,33,17,8,2012,12,236.5,2679.29,43.98,14,9.3,517.82,129,2711.65,44.38
17-08-2012 06:30,None,0,4,33,17,8,2012,13,224.8,2852.98,45.36,14,11.1,519.94,100,2864.54,44.89
17-08-2012 07:00,None,0,4,33,17,8,2012,14,215.4,3152.61,45.36,14,9.3,507.05,97,3183.33,45.19
17-08-2012 07:30,None,0,4,33,17,8,2012,15,210.8,3474.37,45.5,14,9.3,465.93,75,3480.71,50.41
17-08-2012 08:00,None,0,4,33,17,8,2012,16,207.5,3784.69,49.99,14,5.6,434.45,63,3831.44,55.47
17-08-2012 08:30,None,0,4,33,17,8,2012,17,210.3,4055.34,60.01,14,7.4,410.96,64,4093.4,57
17-08-2012 09:00,None,0,4,33,17,8,2012,18,214.8,4244.08,62.78,15,9.3,403.23,59,4298.03,61.17
17-08-2012 09:30,None,0,4,33,17,8,2012,19,227.6,4386.5,71.08,14,7.4,390.05,68,4408.01,100.83
17-08-2012 10:00,None,0,4,33,17,8,2012,20,243.6,4446.54,85.55,15,7.4,394.32,74,4460.06,100.83
17-08-2012 10:30,None,0,4,33,17,8,2012,21,266.9,4461.11,85.55,15,9.3,412.14,69,4489.71,100.83
17-08-2012 11:00,None,0,4,33,17,8,2012,22,293.3,4482.3,85.55,16,13,407.72,108,4504.23,100.82
17-08-2012 11:30,None,0,4,33,17,8,2012,23,326.2,4489.78,85.55,16,14.8,397.31,115,4512.03,100.82
17-08-2012 12:00,None,0,4,33,17,8,2012,24,357.6,4507.53,85.03,16,16.7,393.66,158,4537.01,73.34
17-08-2012 12:30,None,0,4,33,17,8,2012,25,383,4513.62,85.03,16,16.7,391.16,179,4535.07,73.34
17-08-2012 13:00,None,0,4,33,17,8,2012,26,408.4,4490.83,85.03,16,18.5,388.63,170,4457.93,73.34
17-08-2012 13:30,None,0,4,33,17,8,2012,27,431.6,4396.68,85.03,16,18.5,377.05,178,4382.13,73.34
17-08-2012 14:00,None,0,4,33,17,8,2012,28,454.4,4356.83,85.03,16,18.5,381.48,144,4365.86,73.34
17-08-2012 14:30,None,0,4,33,17,8,2012,29,476.9,4297.43,71.06,16,20.4,381.86,176,4317.91,73.26
17-08-2012 15:00,None,0,4,33,17,8,2012,30,498.3,4260.78,67.57,16,18.5,390.32,133,4292.64,61.52
17-08-2012 15:30,None,0,4,33,17,8,2012,31,516.8,4200.72,61.85,17,24.1,384.88,151,4249.22,58.8
17-08-2012 16:00,None,0,4,33,17,8,2012,32,532.1,4207.51,61.57,17,18.5,394.47,158,4252.83,58.4
17-08-2012 16:30,None,0,4,33,17,8,2012,33,539.7,4236.66,63.49,17,22.2,390.14,203,4282.16,58.49
17-08-2012 17:00,None,0,4,33,17,8,2012,34,545.5,4263.83,64.65,17,24.1,388.06,247,4341.42,59.21
17-08-2012 17:30,None,0,4,33,17,8,2012,35,547.4,4310.22,67.79,17,24.1,379.72,283,4360.77,59.25
17-08-2012 18:00,None,0,4,33,17,8,2012,36,547.9,4306.85,65.27,16,22.2,378.84,282,4297.64,56.89
17-08-2012 18:30,None,0,4,33,17,8,2012,37,543.6,4221.59,61.07,16,25.9,386.38,289,4232.19,56.85
17-08-2012 19:00,None,0,4,33,17,8,2012,38,243.96,4129.64,60.01,16,18.5,397.89,283,4140.61,56.99
17-08-2012 19:30,None,0,4,33,17,8,2012,39,248.46,4018.64,60.01,16,20.4,408.93,293,4022.89,61.16
17-08-2012 20:00,None,0,4,33,17,8,2012,40,254.27,3914.92,63.86,16,14.8,421.08,262,3930.24,56.88
17-08-2012 20:30,None,0,4,33,17,8,2012,41,260.42,3910.61,61.37,15,14.8,426.82,244,3930.19,56.94
17-08-2012 21:00,None,0,4,33,17,8,2012,42,268.02,3876.13,61.07,15,14.8,426.56,249,3989.11,59.17
17-08-2012 21:30,None,0,4,33,17,8,2012,43,276.91,4020.38,68.31,15,9.3,420.57,256,3924.42,56.85
17-08-2012 22:00,None,0,4,33,17,8,2012,44,287.8,3971.11,63.62,15,11.1,432.87,260,3739.86,51.85
17-08-2012 22:30,None,0,4,33,17,8,2012,45,283.64,3821.45,60.01,15,11.1,446.4,262,3560.78,50.6
17-08-2012 23:00,None,0,4,33,17,8,2012,46,280.22,3562.71,49.99,15,11.1,458.72,237,3357.73,50.45
17-08-2012 23:30,None,0,4,33,17,8,2012,47,277.76,3353.3,47.94,15,11.1,454.37,238,3156.02,44.57
18-08-2012 00:00,None,0,5,33,18,8,2012,0,276.53,3117.66,45.47,15,13,466.86,288,2968.85,44.38
18-08-2012 00:30,None,0,5,33,18,8,2012,1,276.85,2985.02,45.36,15,7.4,487.39,306,2801.63,43.93
18-08-2012 01:00,None,0,5,33,18,8,2012,2,278.78,2851.28,45.36,15,16.7,496.63,289,2667.11,43.93
18-08-2012 01:30,None,0,5,33,18,8,2012,3,273.17,2712.48,45.36,15,14.8,510.97,259,2564.42,43.93
18-08-2012 02:00,None,0,5,33,18,8,2012,4,268.57,2606,45.36,14,9.3,513.41,257,2478.98,43.93
18-08-2012 02:30,None,0,5,33,18,8,2012,5,265.07,2519.52,43.98,14,7.4,491.32,279,2404.9,43.93
18-08-2012 03:00,None,0,5,33,18,8,2012,6,262.93,2473.6,43.98,14,9.3,492.08,292,2364.61,42.61
18-08-2012 03:30,None,0,5,33,18,8,2012,7,262.53,2452.67,43.98,13,11.1,471.58,296,2322.6,42.61
18-08-2012 04:00,None,0,5,33,18,8,2012,8,263.99,2428.93,43.98,12,7.4,476.86,320,2330.22,42.61
18-08-2012 04:30,None,0,5,33,18,8,2012,9,259.21,2442.52,43.98,13,3.7,479.47,302,2299.99,42.61
18-08-2012 05:00,None,0,5,33,18,8,2012,10,254.59,2495.56,45.36,12,9.3,493.62,298,2347.97,43.93
18-08-2012 05:30,None,0,5,33,18,8,2012,11,249.53,2472.29,45.36,12,13,496.24,350,2344.52,43.93
18-08-2012 06:00,None,0,5,33,18,8,2012,12,244.9,2438.99,42.57,12,7.4,514.61,343,2350.27,50.16
18-08-2012 06:30,None,0,5,33,18,8,2012,13,240.61,2493.95,42.57,12,5.6,522.37,353,2391.08,50.16
18-08-2012 07:00,None,0,5,33,18,8,2012,14,236.27,2644.1,44.3,12,7.4,527.94,350,2585.26,51.75
18-08-2012 07:30,None,0,5,33,18,8,2012,15,241.17,2845.48,44.95,13,7.4,502.16,323,2776.55,53.67
18-08-2012 08:00,None,0,5,33,18,8,2012,16,244.83,3090.81,44.95,14,7.4,473.73,359,3056.45,53.88
18-08-2012 08:30,None,0,5,33,18,8,2012,17,248.54,3314.12,47.31,14,11.1,451.62,347,3307.4,54.49
18-08-2012 09:00,None,0,5,33,18,8,2012,18,254.34,3551.3,48.97,15,11.1,438.76,331,3549.43,61.29
18-08-2012 09:30,None,0,5,33,18,8,2012,19,264.55,3737.11,69.41,16,13,443.04,341,3704.49,66.86
18-08-2012 10:00,None,0,5,33,18,8,2012,20,277.31,3836.81,81.14,16,18.5,434.25,358,3787.05,77.51
18-08-2012 10:30,None,0,5,33,18,8,2012,21,293.46,3922.5,101.31,16,14.8,428,391,3822.79,77.51
18-08-2012 11:00,None,0,5,33,18,8,2012,22,313.3,3953,101.44,17,16.7,431.34,405,3836.83,77.51
18-08-2012 11:30,None,0,5,33,18,8,2012,23,335.21,3955.93,86.8,16,16.7,421.23,424,3819.72,77.51
18-08-2012 12:00,None,0,5,33,18,8,2012,24,359.28,3977.99,87.97,17,18.5,419.67,467,3806.08,77.51
18-08-2012 12:30,None,0,5,33,18,8,2012,25,385.42,3993.41,87.89,17,18.5,418.43,503,3785.09,67.13
18-08-2012 13:00,None,0,5,33,18,8,2012,26,413.28,3957.03,76.2,17,22.2,423.81,516,3715.97,64.09
18-08-2012 13:30,None,0,5,33,18,8,2012,27,427.68,3873.21,69.29,18,24.1,426.52,527,3632.2,61.28
18-08-2012 14:00,None,0,5,33,18,8,2012,28,442.84,3799.05,49.23,17,24.1,423.86,577,3550.67,56.47
18-08-2012 14:30,None,0,5,33,18,8,2012,29,458.74,3754.55,49.05,17,20.4,423.71,564,3495.38,56.04
18-08-2012 15:00,None,0,5,33,18,8,2012,30,475.22,3717.23,48.86,17,20.4,425.18,566,3467.67,54.49
18-08-2012 15:30,None,0,5,33,18,8,2012,31,492.38,3690.93,48.74,17,20.4,424.05,559,3454.78,54.49
18-08-2012 16:00,None,0,5,33,18,8,2012,32,509.79,3701.47,48.77,17,20.4,420.16,551,3457.93,54.49
18-08-2012 16:30,None,0,5,33,18,8,2012,33,497.78,3772.24,49.09,17,18.5,416.45,536,3514.79,56.47
18-08-2012 17:00,None,0,5,33,18,8,2012,34,486.5,3834.03,61.38,17,20.4,418.94,513,3624.24,60.35
18-08-2012 17:30,None,0,5,33,18,8,2012,35,476.64,3902.18,61.38,16,16.7,419.46,508,3669.04,62.69
18-08-2012 18:00,None,0,5,33,18,8,2012,36,469.19,3924.15,61.38,16,16.7,419.32,498,3654.99,62.88
18-08-2012 18:30,None,0,5,33,18,8,2012,37,461.45,3851.21,61.38,16,16.7,422.08,467,3610.59,61.54
18-08-2012 19:00,None,0,5,33,18,8,2012,38,460.27,3810.64,49.24,16,14.8,434.34,413,3522.02,57.86
18-08-2012 19:30,None,0,5,33,18,8,2012,39,436.22,3701.12,48.83,16,14.8,438.27,416,3438.08,56.28
18-08-2012 20:00,None,0,5,33,18,8,2012,40,412.81,3602.92,48.49,16,14.8,436.04,393,3376.5,56.05
18-08-2012 20:30,None,0,5,33,18,8,2012,41,389.15,3567.45,48.38,15,14.8,431.78,448,3385.7,56.05
18-08-2012 21:00,None,0,5,33,18,8,2012,42,366.16,3579.09,48.5,15,14.8,441.12,342,3529.69,57.84
18-08-2012 21:30,None,0,5,33,18,8,2012,43,343.17,3729.51,49.17,15,16.7,431.93,409,3504.21,56.48
